artistLabel,genreLabel,length
Anthony Drennan,"['progressive rock', 'alternative rock', 'world music', 'blues', 'rock music']",7831.0
Anthony Field,"[""children's music""]",23363.0
Anthony Gallo,['hardcore punk'],17970.0
Anthony Moore,['progressive rock'],10457.0
Anthony Ortega,['jazz'],315.0
Anthony Philip Heinrich,['classical music'],46.0
Anthony Thistlethwaite,['folk rock'],5092.0
Antoine Bouscatel,['popular music'],3480.0
Antoine Bullant,"['opera', 'romance']",6207.0
Antoine Chessex,['experimental music'],4663.0
Anton Eberl,['opera'],14183.0
Anton Fig,"['jazz', 'funk']",14376.0
Anton Newcombe,['psychedelic rock'],6806.0
Anton Reisenegger,"['thrash metal', 'extreme metal']",7228.0
Antoni Radziwiłł,['opera'],14861.0
Antonia Apodaca,['New Mexico music'],10297.0
Antonia Bennett,"['jazz', 'pop music', 'traditional pop']",4256.0
Antonio Agri,['tango'],5758.0
Antonio D'Antoni,['opera'],3033.0
Antonio Estévez,['classical music'],2642.0
Antonio Machín,['bolero'],6622.0
Antonio Núñez “El Chocolate”,['flamenco'],0.0
Antonio Romano,['thrash metal'],358.0
Antony Cooke,"['classical music', 'swing music']",19140.0
Antony Harding,['independent music'],10887.0
Anuhea Jenkins,"['folk music', 'pop music', 'reggae']",7039.0
Anxo Lorenzo,['Celtic music'],2952.0
Anyango,['world music'],14980.0
Anzi Destruction,['hard rock'],4814.0
Anıl Piyancı,"['hip hop culture', 'rapping', 'hip-hop']",12338.0
Apache,['hip-hop'],95957.0
Apathy,['hip-hop'],43977.0
Aphex Twin,"['ambient music', 'ambient techno', 'techno', 'intelligent dance music', 'acid techno', 'electronic music', 'drill and bass', 'experimental music']",119205.0
Apio Moro,['world music'],5005.0
Apollonia Kotero,['pop music'],15674.0
Appietus,['African popular music'],18467.0
Applejaxx,['hip-hop'],5527.0
April Lawton,['rock music'],4621.0
April Stevens,"['pop music', 'pop rock']",15048.0
Aquiles Priester,['thrash metal'],9299.0
Ara Dinkjian,"['world music', 'traditional folk music']",7490.0
Ara Gevorgyan,['pop music'],6251.0
Arabesque,['alternative hip-hop'],38565.0
Arbee Stidham,['blues'],14093.0
Arcane Station,"['electronic music', 'indie pop']",3497.0
Arch Martin,['jazz'],3129.0
Arden Altino,['hip hop culture'],14791.0
Ardeshir Farah,"['musical instrument', 'jazz rock', 'fusion', 'music of Latin America']",3517.0
Ari Herstand,"['folk music', 'funk']",25110.0
Aribert Reimann,"['classical music', 'opera', 'experimental music']",20098.0
Ariel Pink,['indie rock'],92270.0
Arif Sağ,['türkü'],12432.0
Arin Ilejay,['metalcore'],462.0
Arlie Duff,['country music'],5234.0
Armand Angster,"['jazz', 'classical music', 'free improvisation']",6498.0
Armand Van Helden,"['garage house', 'house music']",63.0
Armando Lichtenberger Jr.,['Latin pop'],1927.0
Armando Manzanero,"['bolero', 'ballade', 'music of Latin America']",15929.0
Armands Melnbārdis,['heavy metal'],5872.0
Armen Martirosyan,['jazz'],371.0
Armenchik,['pop music'],8652.0
Armistead Burwell Smith IV,['indie rock'],7842.0
Arnaud Rebotini,['techno'],6271.0
Arnold Johnson,['jazz'],436.0
Arnold Ross,['jazz'],25224.0
Arooj Aftab,['jazz'],37467.0
Arovane,['intelligent dance music'],5368.0
Arrigo Boito,"['classical music', 'opera']",12879.0
Arrow,['soca music'],31583.0
Arsen Dedić,['chanson'],23059.0
Arsenio Rodríguez,['son montuno'],36943.0
Art Alexakis,['alternative rock'],20348.0
Art Kassel,['jazz'],2283.0
Art Mooney,['pop music'],5467.0
Art Tatum,"['jazz', 'stride piano']",67981.0
Art Tripp,"['rock music', 'progressive rock', 'experimental rock']",13721.0
Art Wood,"['rock music', 'blues']",5146.0
Artemiy Artemiev,"['electroacoustic music', 'electronic music']",2319.0
Arthur Adams,['blues'],871.0
Arthur Alexander,"['country music', 'soul']",27204.0
Arthur Barrow,"['rock music', 'jazz rock', 'jazz']",14084.0
Arthur Crudup,['blues'],14696.0
Arthur Fields,['country music'],7368.0
Arthur Green,['Christian metal'],14780.0
Arthur H,['chanson'],11962.0
Arthur Hartmann,['classical music'],3619.0
Arthur Kane,['rock and roll'],17910.0
"Arthur Lee ""Red"" Smiley",['bluegrass music'],3273.0
Arthur Lyman,['jazz'],20288.0
Arthur Rollini,['jazz'],3241.0
Arthur Russell,"['disco', 'experimental music', 'avant-garde music']",644.0
Arthur Smith,['country music'],5266.0
Artie Kaplan,['jazz'],10189.0
Artie Shaw,['jazz'],37736.0
Artiwara Kongmalai,"['alternative rock', 'progressive rock']",5865.0
Arto Noras,['classical music'],3920.0
Artt Frank,['jazz'],6059.0
Artur Rojek,['rock music'],6293.0
Arturo Benedetti Michelangeli,['classical music'],23318.0
Arturo Meza,"['rock music', 'symphonic rock', 'progressive electronic dance music', 'traditional folk music']",7345.0
Arturo Stable,['jazz'],14891.0
Arturo Toscanini,['classical music'],82852.0
Arunendu Das,['folk rock'],15714.0
Arve Isdal,['black metal'],13643.0
Arvo Pärt,"['minimalist music', 'symphony', 'contemporary classical music', 'religious music']",39911.0
Aryn Michelle,"['Christian alternative rock', 'contemporary Christian music', 'contemporary worship music']",6956.0
Asa Martin,['old-time music'],4362.0
Asaf Avidan,"['folk music', 'indie rock']",25775.0
Asahito Nanjo,['psychedelic rock'],5017.0
Asbjørn Lerheim,['jazz'],3858.0
Asche,['noise music'],446.0
Aseul,"['synth-pop', 'electropop']",4755.0
Asgeir Mickelson,['progressive metal'],8858.0
Ash Soan,['pop music'],6928.0
Ash Wednesday,['electronic music'],106530.0
Asher Swissa,['psychedelic trance'],3818.0
Asheru,['hip-hop'],6412.0
Ashkan Kooshanejad,['electronic music'],10064.0
Ashley Grace,"['Latin ballad', 'pop rock', 'country pop', 'Latin pop']",256.0
Ashley MacIsaac,"['rock music', 'folk music', 'Celtic fusion']",22138.0
Ashley Parker Angel,['pop music'],16473.0
Ashling Cole,['soul'],3589.0
Asian Glow,"['slacker rock', 'emo', 'shoegaze']",6417.0
Aslag Guttormsgaard,['heavy metal'],3187.0
Assaf Amdursky,['rock music'],7926.0
Assassin,['dancehall'],108.0
Asta,['indie pop'],3766.0
Aster Aweke,['soul'],11800.0
Aston Barrett,['reggae'],109.0
Aston Merrygold,['contemporary R&B'],32988.0
Astrid Williamson,['independent music'],8999.0
Astrud Gilberto,"['jazz', 'samba', 'samba-jazz', 'bossa nova']",22914.0
Asuka Ōkura,['J-pop'],74.0
Aswathi Thirunal Rama Varma,['Carnatic music'],8662.0
Atahualpa Yupanqui,"['payada', 'traditional folk music']",9001.0
Ateyaba,"['rapping', 'hip-hop']",10137.0
Athol Guy,['traditional folk music'],17140.0
Atom Willard,['punk rock'],25893.0
Atsuko Seta,['classical music'],20610.0
Atsuko Yamano,['pop-punk'],3475.0
Atsushi Matsuura,['rock music'],293.0
Atsushi Sakurai,['rock music'],28166.0
Attila the Hun,['calypso'],20.0
Atumpan,['dancehall'],176.0
Aube,"['drone music', 'dark ambient', 'noise music', 'ambient music']",45184.0
Aubrey Haynie,['bluegrass music'],5508.0
Aubrey Logan,"['jazz', 'pop music', 'show tune', 'soul']",21886.0
Audien,['progressive house'],24776.0
Audley Freed,"['jazz', 'blues rock']",6634.0
Audrey Hall,['reggae'],5586.0
Audrey Sylvain,['shoegaze'],2493.0
Augie Meyers,"['rock music', 'blues', 'country music']",4985.0
August De Boeck,['opera'],58.0
Augustus Pablo,"['dub music', 'reggae']",11699.0
Aundrea Fimbres,['contemporary R&B'],15060.0
Aung La,"['rock music', 'independent music', 'pop music', 'pop rock']",0.0
Aura Lewis,"['jazz', 'reggae']",7992.0
Aurelio Valle,['shoegaze'],17555.0
Aurelio Voltaire,['dark cabaret'],36797.0
Aurèle Nicolet,['classical music'],3817.0
Austin Carlile,['rock music'],22030.0
Austin French,['Christian music'],17135.0
Austin Jenkins,"['psychedelic rock', 'blues']",23.0
Austin Peralta,['jazz'],13306.0
Austin Pitre,['Cajun music'],7067.0
Autre Ne Veut,['alternative R&B'],7572.0
Autry Inman,['country music'],4523.0
Ava Mendoza,['jazz'],23007.0
Avant,['contemporary R&B'],1400.0
Avempace,['poetry'],45180.0
Avi Benedi,"['folk-pop', 'pop music']",15816.0
Avicii,"['electronic dance music', 'electro house', 'progressive house']",167964.0
Avion Blackman,['reggae'],7817.0
Avo Uvezian,['jazz'],6836.0
Avu-chan,"['rock music', 'disco', 'kayōkyoku', 'punk rock']",29176.0
Awkwafina,['alternative hip-hop'],57812.0
Axel Dörner,"['free improvisation', 'reductionism', 'electroacoustic music', 'electronic music', 'jazz', 'art music', 'lowercase']",5168.0
Axel Mackenrott,['hard rock'],54.0
Axel Rudi Pell,['heavy metal'],14012.0
Axl Rose,"['rock music', 'hard rock', 'heavy metal']",111658.0
Aydin Esen,"['jazz', 'jazz fusion']",42.0
Aydo Abay,['indie rock'],2732.0
Aygün Kazimova,"['traditional folk music', 'folk music', 'pop music', 'mugham', 'soul', 'jazz', 'contemporary R&B']",45.0
Ayiesha Woods,['contemporary Christian music'],18155.0
Ayinde Bakare,"['Jùjú music', 'highlife']",8112.0
Ayinde Barrister,['fuji music'],12062.0
Ayinla Kollington,['fuji music'],4798.0
Ayinla Omowura,['fuji music'],11823.0
Aynsley Lister,['blues'],12206.0
Ayron Jones,['blues'],25515.0
Ayub Bachchu,['rock music'],46824.0
Ayumi Miyazaki,['J-pop'],5037.0
Azalia Snail,['neo-psychedelia'],17172.0
Azam Ali,['pop music'],9389.0
Azeem,['hip-hop'],617.0
Azhar Levi Sianturi,['avant-garde metal'],5671.0
Aziza Brahim,['traditional folk music'],10158.0
Aïyb Dieng,['jazz'],4056.0
B. D. Foxmoor,['low bap'],27.0
B. F. Shelton,['folk music'],2633.0
B.G. Knocc Out,['hip-hop'],7518.0
"B.G., the Prince of Rap","['hip-hop', 'house music', 'pop rap', 'techno', 'pop music', 'dance music', 'hip house', 'Eurodance']",8713.0
Babatunde Olatunji,"['jazz', 'Yoruba music', 'apala']",19090.0
Babe Rainbow,['indie rock'],341.0
Babe Stovall,['blues'],5062.0
Baby Boy Warren,['blues'],5558.0
Baby Face Willette,['jazz'],5817.0
Baby Ford,['acid house'],6271.0
Baby Washington,['soul'],10336.0
Baby Wayne,['dancehall'],3126.0
Babydaddy,"['alternative rock', 'glam rock']",10090.0
Bad Bunny,"['reggaeton', 'alternative reggaeton', 'pop rap', 'alternative rock', 'house music', 'Latin hip-hop', 'dance music', 'indie pop', 'Latin trap', 'Latin R&B', 'urbano music', 'hip house', 'Latin pop']",136039.0
Bad News Brown,['hip-hop'],25.0
Badar Ali Khan,['qawwali'],44.0
Badar uz Zaman,['Indian classical music'],14912.0
Baek Hyun-jin,"['folk music', 'indie pop', 'indie rock']",0.0
Bahamas,"['folk music', 'pop rock']",128.0
Bahram Mansurov,"['folk music', 'mugham']",5789.0
Baker Knight,['country music'],11989.0
Balam Acab,['electronic music'],6384.0
Baljit Malwa,['bhangra'],4521.0
Baloji,['hip-hop'],301.0
Balsac the Jaws of Death,['crossover thrash'],121.0
Balvaz,['death metal'],444.0
Banco de Gaia,['techno'],8669.0
Bane Jelić,['rock music'],9877.0
Bankie Banx,['reggae'],8126.0
Bansi Quinteros,['psychedelic trance'],2214.0
Bao Vang,['sega'],29.0
Baracuda,['underground hip-hop'],77.0
Barbara Bonney,['opera'],7086.0
Barbara Dickson,"['pop music', 'middle of the road']",17348.0
Barbara Donald,['jazz'],2838.0
Barbara Fairchild,['country music'],5380.0
Barbara Frittoli,['opera'],13051.0
Barbara Lea,['jazz'],7130.0
Barbara Lynn,['rhythm and blues'],12928.0
Barbara Mandrell,"['country music', 'adult contemporary music', 'country pop']",85386.0
Barbara Mason,['soul'],15033.0
Barbara Pennington,['soul'],5386.0
Barbara Tucker,"['soul', 'contemporary R&B', 'house music']",6189.0
Barbecue Bob,['blues'],10037.0
Barbi Benton,"['country music', 'pop music']",17440.0
Barkin' Bill Smith,['blues'],4624.0
Barre Phillips,['jazz'],8856.0
Barrence Whitfield,['rhythm and blues'],8860.0
Barrington Levy,"['reggae', 'rhythm and blues']",16171.0
Barry Adamson,['post-punk'],15249.0
Barry Andrews,['new wave'],341.0
Barry Carl,['a cappella'],29102.0
Barry Cowsill,['pop rock'],14232.0
Barry Finnerty,"['jazz', 'jazz-funk']",7499.0
Barry Goldberg,"['blues rock', 'pop rock', 'rock and roll', 'blues', 'rock music']",13773.0
Barry Goudreau,['rock music'],10637.0
Barry Harris,['synth-pop'],24581.0
Barry Jhay,['Afrobeats'],6445.0
Barry Kirwan,['country music'],8320.0
Barry Leitch,['video game music'],9284.0
Barry Sless,['rock and roll'],3342.0
Barry Sparks,['heavy metal'],9767.0
Barry Stock,['alternative rock'],12363.0
Barry Tuckwell,['classical music'],14260.0
Bart Maris,['jazz'],14776.0
Bart Ramsey,['Gypsy jazz'],4836.0
Bart Stenhouse,['jazz fusion'],7896.0
Barthold Kuijken,['classical music'],3215.0
Barthélémy Attisso,['music of the Caribbean'],2486.0
Bashful Brother Oswald,['country music'],9013.0
Bashy,"['grime', 'UK rap']",24986.0
Basia Bulat,"['folk music', 'indie rock']",15473.0
Basilio Kaczurak,['traditional folk music'],3664.0
Bassic,['ambient music'],5295.0
Basudeb Das Baul,['baul'],7121.0
BeBe Winans,"['jazz', 'gospel music']",21516.0
Bear McCreary,"['ambient music', 'contemporary classical music', 'electronic music', 'chiptune', 'rock music']",47953.0
Beardyman,['hip-hop'],21349.0
Beau Dollar,['soul'],3692.0
Becca,"['rock music', 'pop music']",3304.0
Becca Stevens,['jazz'],11695.0
Becky Baeling,['house music'],14051.0
Bedroom Eyes,['indie pop'],403.0
Bedřich Antonín Wiedermann,"['liturgical music', 'classical music']",4643.0
Bedřich Smetana,"['symphonic poem', 'classical music', 'opera']",74310.0
Bee Palmer,['jazz'],10202.0
Beeb Birtles,['folk rock'],36286.0
Beenie Gunter,"['reggae', 'dancehall']",16011.0
Beenie Man,['reggae'],26716.0
Bejun Mehta,['opera'],18818.0
Bela B,"['rock music', 'alternative rock']",24126.0
Bella Shmurda,['Afrobeat'],24693.0
Belouis Some,['new wave'],25708.0
Belton Richard,['Cajun music'],3637.0
Ben Bruce,"['hard rock', 'metalcore']",25280.0
Ben Cantelon,['contemporary Christian music'],8480.0
Ben E. King,"['blues', 'soul', 'rhythm and blues']",40875.0
Ben Ely,['rock music'],7231.0
Ben Folds,['pop music'],68689.0
Ben Frost,['electronic music'],16904.0
Ben Grossman,['traditional folk music'],3778.0
Ben Haenow,"['rock music', 'pop music']",22077.0
Ben Harper,['alternative rock'],37151.0
Ben Howard,"['folk music', 'folk rock']",27428.0
Ben Jaffe,['jazz'],4878.0
Ben Johnston,['alternative rock'],630.0
Ben Kasica,['hard rock'],27.0
Ben King,['blues rock'],1241.0
Ben Kweller,['indie rock'],25146.0
Ben Kynard,['jazz'],3928.0
Ben Lovett,['folk rock'],11843.0
Ben Lurie,['alternative rock'],3225.0
Ben McKee,['indie rock'],13648.0
Ben Riley,"['jazz', 'post-bop']",10953.0
Ben Salter,['indie pop'],9560.0
Ben Wilson,['rock music'],29.0
Ben Zabo,['Afrobeat'],3508.0
Bence Bátor,['indie rock'],6587.0
Bender,['underground hip-hop'],1961.0
Bendik Brænne,['Americana'],8535.0
Benedikt Schack,['opera'],10738.0
Bengt Berger,['jazz'],2529.0
Beni,['electronica'],2638.0
Benito Lertxundi,['folk rock'],2455.0
Benjamin Curtis,['alternative rock'],384.0
Benjamin Davies,['opera'],2027.0
Benjamin Shaw,['indie rock'],100.0
Benjamin Siksou,"['jazz', 'funk', 'alternative rock']",15939.0
Benjamin von Stuckrad-Barre,['pop literature'],5542.0
Benmont Tench,['rock music'],17464.0
Benn Jordan,['electronic music'],20409.0
Benny Benassi,"['electro house', 'electroclash', 'progressive house', 'tech house', 'pop music']",16398.0
Benny Golson,"['jazz', 'jazz fusion']",23873.0
Benny Greb,['funk'],5262.0
Benny Joy,['rockabilly'],5795.0
Benny Mardones,['blue-eyed soul'],17802.0
Benny Meroff,['jazz'],3706.0
Benny Prasad,['gospel music'],8254.0
Benny Sings,"['contemporary R&B', 'pop music', 'neo soul', 'hip-hop']",11160.0
Benny Williams,['bluegrass music'],290.0
Benoît Mernier,['opera'],2957.0
Bent Patey,['blues'],3035.0
Benvenuto Cellini,"['mythological painting', 'religious painting']",36055.0
Benyamin Sönmez,['classical music'],9718.0
Benzino,['hip-hop'],14482.0
Beppie,"[""children's music""]",3050.0
Beres Hammond,['reggae'],17010.0
Berke Hatipoğlu,['rock music'],5142.0
Bernard Allison,['blues'],6407.0
Bernard Belle,"['gospel music', 'new jack swing', 'contemporary R&B']",8386.0
Bernard Edwards,['rhythm and blues'],13153.0
Bernard Odum,['rhythm and blues'],3650.0
Bernard Seigal,['rock and roll'],8744.0
Bernard Sumner,"['indie rock', 'alternative rock', 'pop music', 'new wave', 'rock music']",18716.0
Bernard Wright,"['post-bop', 'funk', 'gospel music', 'crossover', 'contemporary R&B']",9059.0
Bernd Alois Zimmermann,"['classical music', 'opera']",11893.0
Berndt Egerbladh,['jazz'],4059.0
Bernger von Horheim,['Minnesang'],2400.0
Bernhard Kontarsky,['classical music'],4954.0
Bernhard Lang,['opera'],64191.0
Bernhard Lloyd,['synth-pop'],2016.0
Bernice Liu,['cantopop'],13120.0
Bernie Mangiboyat,['hard rock'],40.0
Bernie Privin,['jazz'],4753.0
Bernie Taupin,"['rock music', 'pop music']",33520.0
Bernie Tormé,['hard rock'],12243.0
Bernt André Moen,"['jazz', 'black metal']",0.0
Berry Oakley,['blues'],7750.0
Berry Sakharof,['rock music'],11667.0
Bert Jansch,"['folk rock', 'traditional folk music']",45370.0
Bert Sommer,['rock music'],9847.0
Bert Weedon,['jazz'],13864.0
"Bertha ""Chippie"" Hill",['blues'],25.0
Bertie Higgins,['pop music'],16612.0
Bertine Zetlitz,['pop music'],9560.0
Berton Averre,['new wave'],3473.0
Bess Bonnier,['jazz'],3330.0
Bessie Smith,"['jazz', 'blues']",56170.0
Beth Hart,"['blues rock', 'jazz fusion', 'blues', 'soul']",38976.0
Beth Liebling,['experimental rock'],7280.0
Beth Orton,"['indie rock', 'pop music', 'trip hop', 'folktronica']",28703.0
Beto Cuevas,['pop rock'],12192.0
Beto Guedes,['música popular brasileira'],3094.0
Beto Lee,['rock music'],7040.0
Beto Satragni,"['rock music', 'candombe', 'jazz']",3380.0
Betsy Rutherford,['old-time music'],5786.0
Bettie Fisher,['jazz'],6827.0
Bevan Davies,['hard rock'],10733.0
Beverley Davison,['classical music'],3595.0
Beverly Sills,['opera'],43466.0
Bi Ribeiro,"['ska', 'reggae']",1429.0
Bianca Halstead,['rock music'],2783.0
Bias B,['Australian hip hop'],3781.0
Bibio,['electronic music'],37765.0
Bidaram Krishnappa,['Carnatic music'],4083.0
Big Al Carson,['jazz'],4048.0
Big Boss,['black metal'],1221.0
Big Gipp,"['Southern hip-hop', 'dirty south', 'hip-hop', 'Atlanta hip-hop']",14317.0
Big Joe,['reggae'],1670.0
Big John Bates,"['Americana', 'psychobilly']",19999.0
Big John Greer,['jazz'],3478.0
Big John Wrencher,['blues'],9397.0
Big Kuntry King,"['hardcore hip-hop', 'hip-hop', 'trap music', 'Southern hip-hop', 'gangsta rap', 'Atlanta hip-hop']",20906.0
Big Mama Thornton,['blues'],51885.0
Big Maybelle,['blues'],16800.0
Big Miller,"['jazz', 'blues']",338.0
Big Noyd,"['East Coast hip-hop', 'gangsta rap', 'hip-hop', 'hardcore hip-hop']",6486.0
Big Pokey,['rapping'],12259.0
Big Pooh,"['underground hip-hop', 'rapping']",8882.0
Big Scoob,['gangsta rap'],13124.0
Big Walter Horton,['blues'],21921.0
Big Walter Price,['Texas blues'],3998.0
Big Youth,"['dub music', 'reggae']",11088.0
Bigga Haitian,['reggae'],8124.0
Bill Atwood,['rock and roll'],2593.0
Bill Bailey,['pop music'],51169.0
Bill Beason,['jazz'],4685.0
Bill Belzer,['alternative country'],62.0
Bill Callahan,"['alternative country', 'lo-fi music']",86.0
Bill Carlisle,['country music'],8495.0
Bill Carter,['country music'],10173.0
Bill Clifton,['country music'],10117.0
Bill Davis,"['country music', 'rock music']",40813.0
Bill Doss,['indie rock'],7166.0
Bill Easley,['jazz'],5409.0
Bill Flagg,['country music'],4016.0
Bill Gaither,['blues'],18582.0
Bill Holman,"['jazz', 'big band']",72.0
Bill Jones,['traditional folk music'],3425.0
Bill Keith,['bluegrass music'],484.0
Bill Kelliher,['heavy metal'],11228.0
Bill Kreutzmann,['rock music'],25665.0
Bill Lawrence,['jazz'],142.0
Bill Leen,['alternative rock'],48.0
Bill Leverty,['hard rock'],9457.0
Bill Lister,['country music'],4967.0
Bill Lloyd,['alternative rock'],740.0
Bill Lordan,['rock music'],7581.0
Bill Mack,['country music'],26.0
Bill Miller,['jazz'],41.0
Bill Mobley,['jazz'],3336.0
Bill Moody,['jazz'],54.0
Bill Pemberton,"['jazz', 'swing music']",2253.0
Bill Pritchard,['indie rock'],5255.0
Bill Steer,['death metal'],10453.0
